error_id	type	error_length	suggestion	is_correct	10_gram_is_suggested	10_gram_score	1_gram_is_suggested	1_gram_score	3_gram_is_suggested	3_gram_score	5_gram_is_suggested	5_gram_score	expected
fold8_2051_ID2953.txt_50_21_21_zurück zu kommen	orth: 06 sep instead of tog: compounds	16	zurückdrehen zu kommen	0	-1	-8510.2	1	-4.81002	-1	-3.31677	-1	-3.49808	zurückzukommen
fold8_2051_ID2953.txt_50_21_21_zurück zu kommen	orth: 06 sep instead of tog: compounds	16	zurückzukommen zu kommen	0	-1	-8510.2	1	-4.8427	-1	-3.31677	-1	-3.49808	zurückzukommen
fold8_2051_ID2953.txt_50_21_21_zurück zu kommen	orth: 06 sep instead of tog: compounds	16	zurückgeführt zu kommen	0	-1	-8510.2	1	-4.87347	-1	-3.31677	-1	-3.49808	zurückzukommen
fold8_2051_ID2953.txt_50_21_21_zurück zu kommen	orth: 06 sep instead of tog: compounds	16	zurück zukommen	0	-1	-8510.2	-1	-4.51794	1	-8.50723	1	-8.71817	zurückzukommen
fold8_2051_ID2953.txt_50_21_21_zurück zu kommen	orth: 06 sep instead of tog: compounds	16	zurück bei kommen	0	-1	-8510.2	-1	-4.51794	1	-8.68587	1	-8.73328	zurückzukommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauskommen	1	1	-13512.8	-1	-5.88103	1	-3017.18	1	-3013.08	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauszuholen kommen	0	-1	-13512.8	1	-5.88103	1	-10.2838	1	-11.3987	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauszukommen kommen	0	-1	-13512.8	1	-6.24735	-1	-10.2838	-1	-11.3987	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauszufinden kommen	0	-1	-13512.8	1	-6.26408	-1	-10.2838	-1	-11.3987	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	heraussuchen kommen	0	-1	-13512.8	1	-6.29884	1	-10.7228	-1	-11.3987	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauszu kommen	0	-1	-13512.8	1	-6.29884	1	-10.7228	-1	-11.3987	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	heraus zukommen	0	-1	-13512.8	-1	-5.88103	1	-10.7163	1	-11.7698	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauskommen kommen	0	-1	-13512.8	-1	-5.88103	-1	-10.2838	1	-11.7971	herauskommen
fold8_2290_ID2701.txt_17_70_70_heraus kommen	orth: 06 sep instead of tog: compounds	13	herauslesen kommen	0	-1	-13512.8	-1	-5.88103	-1	-10.2838	1	-11.7971	herauskommen
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazuzugehören	1	1	-11110.6	-1	-2305.4	1	-2210.35	1	-2207.69	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	davon zu gehören	0	-1	-11110.6	1	-2305.4	1	-2313.1	1	-2310.29	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	darauf zu gehören	0	-1	-11110.6	1	-2305.4	1	-2313.1	1	-2310.29	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazugehören zu gehören	0	-1	-11110.6	1	-2305.46	1	-2313.21	-1	-2207.69	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazuzugehören zu gehören	0	-1	-11110.6	1	-2305.47	-1	-2210.35	-1	-2207.69	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazugehört zu gehören	0	-1	-11110.6	1	-2305.49	1	-2313.19	-1	-2207.69	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazu zu dazugehören	0	-1	-11110.6	-1	-2305.4	-1	-2210.35	1	-2310.46	dazuzugehören
fold8_2296_ID2701.txt_23_126_126_dazu zu gehören	orth: 06 sep instead of tog: compounds	15	dazu zu dazuzugehören	0	-1	-11110.6	-1	-2305.4	-1	-2210.35	1	-2310.46	dazuzugehören
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herumlaufen	1	1	-5810.19	-1	-4.27027	-1	-6.87434	-1	-6.77109	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herum zulaufen	0	-1	-5810.19	1	-4.27027	1	-6.87434	1	-6.77216	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herum davonlaufen	0	-1	-5810.19	1	-4.27027	1	-6.87434	1	-6.77216	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herum hinterherlaufen	0	-1	-5810.19	1	-4.27258	1	-6.8913	1	-6.77109	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herum volllaufen	0	-1	-5810.19	1	-4.28031	-1	-6.87434	1	-6.77321	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herumsitzen laufen	0	-1	-5810.19	1	-4.29072	-1	-6.87434	1	-6.80834	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herumzureisen laufen	0	-1	-5810.19	-1	-4.27027	1	-6.896	-1	-6.77109	herumlaufen
fold8_2313_ID1895.txt_6_74_63_herum laufen	orth: 06 sep instead of tog: compounds	12	herumzuexperimentieren laufen	0	-1	-5810.19	-1	-4.27027	1	-6.896	-1	-6.77109	herumlaufen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinandersetzen	1	1	-16014.6	-1	-4.44473	1	-2213.18	1	-2210.41	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinanderzusetzen setzen	0	-1	-16014.6	1	-4.44473	1	-8.7945	1	-9.60714	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinanderzusetzen auseinandersetzen	0	-1	-16014.6	1	-4.6035	-1	-8.7945	-1	-9.60714	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinanderzusetzen auseinanderzusetzen	0	-1	-16014.6	1	-4.64135	-1	-8.7945	-1	-9.60714	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinandersetzen setzen	0	-1	-16014.6	1	-4.64254	-1	-8.7945	-1	-9.60714	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinander auseinandersetzen	0	-1	-16014.6	1	-4.66349	-1	-8.7945	-1	-9.60714	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinandergeht setzen	0	-1	-16014.6	-1	-4.44473	1	-9.01019	1	-9.82617	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinandernehmen setzen	0	-1	-16014.6	-1	-4.44473	1	-9.01019	1	-9.82617	auseinandersetzen
fold8_2354_ID1088.txt_12_89_89_auseinander setzen	orth: 06 sep instead of tog: compounds	18	auseinandergehen setzen	0	-1	-16014.6	-1	-4.44473	1	-9.01696	1	-9.82545	auseinandersetzen
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	jugend Phase	0	1	-4006.94	1	-2.6209	1	-4.75007	1	-5.05189	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugend phase	0	-1	-4006.94	1	-2.48227	1	-4.6663	1	-4.95283	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugend phasen	0	-1	-4006.94	1	-2.68291	1	-4.88859	1	-5.29983	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugend Jugendphase	0	-1	-4006.94	1	-2.94945	-1	-4.6443	1	-5.59129	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugend Trotzphase	0	-1	-4006.94	1	-2.96139	-1	-4.6443	-1	-4.80005	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugendphase	1	-1	-4006.94	-1	-2.48227	1	-4.6443	1	-4.80005	Jugendphase
fold8_2411_ID1184.txt_17_7_7_Jugend Phase	orth: 06 sep instead of tog: compounds	12	Jugend werden Phase	0	-1	-4006.94	-1	-2.48227	1	-4.95239	-1	-4.80005	Jugendphase
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	dazulernen	1	1	-7305.22	-1	-1.99049	1	-4.68598	1	-5.32711	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	er dazulernen	0	1	-2504.51	-1	-1.99049	-1	-3.82294	-1	-3.8254	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	dazu Lernen	0	-1	-2504.51	1	-1.99049	1	-3.82294	1	-3.8254	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	davon lernen	0	-1	-2504.51	1	-2.17634	1	-4.03603	1	-4.08572	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	dazugelernt lernen	0	-1	-2504.51	1	-2.22407	1	-3.99103	1	-4.26108	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	darauf lernen	0	-1	-2504.51	1	-2.24474	-1	-3.82294	1	-4.15658	dazulernen
fold8_2414_ID1184.txt_20_25_25_dazu lernen	orth: 06 sep instead of tog: compounds	11	dazulernt lernen	0	-1	-2504.51	1	-2.25765	1	-4.06979	-1	-3.8254	dazulernen
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	loskommt	1	1	-13714.1	-1	-2506.48	1	-5.04536	1	-5.07412	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	losgeht kommt	0	-1	-13714.1	1	-2506.48	-1	-5.04536	1	-2511.37	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	los kommen	0	-1	-13714.1	1	-2506.49	-1	-5.04536	-1	-5.07412	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	loskommt kommt	0	-1	-13714.1	1	-2506.52	1	-2514.56	1	-2511.38	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	drauflos kommt	0	-1	-13714.1	1	-2506.52	1	-2514.56	1	-2511.38	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	loszukommen kommt	0	-1	-13714.1	1	-2506.52	1	-2514.56	1	-2511.38	loskommt
fold8_2426_ID1184.txt_32_137_137_los kommt	orth: 06 sep instead of tog: compounds	9	losgehen kommt	0	-1	-13714.1	-1	-2506.48	1	-2514.56	-1	-5.07412	loskommt
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitmachen gemacht	0	0	0.0	1	-3007.51	1	-3018.99	1	-3016.63	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitmacht gemacht	0	0	0.0	1	-3007.69	1	-3019.09	-1	-2108.4	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	von gemacht	0	0	0.0	1	-3007.79	-1	-2111.06	1	-3016.65	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitgemacht gemacht	0	0	0.0	1	-3007.81	1	-3019.1	-1	-2108.4	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitzumachen gemacht	0	0	0.0	1	-3007.81	-1	-2111.06	-1	-2108.4	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitgemacht	1	0	0.0	-1	-3007.51	1	-2111.06	1	-2108.4	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mitmachten gemacht	0	0	0.0	-1	-3007.51	1	-3019.06	-1	-2108.4	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mit durchgemacht	0	0	0.0	-1	-3007.51	-1	-2111.06	1	-3016.67	mitgemacht
fold8_2564_ID2959.txt_20_144_144_mit gemacht	orth: 06 sep instead of tog: compounds	11	mit mitgemacht	0	0	0.0	-1	-3007.51	-1	-2111.06	1	-3016.67	mitgemacht
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zukommen	1	1	-13711.3	-1	-3.60522	1	-2511.99	1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu klarkommen	0	-1	-13711.3	1	-3.60522	1	-6.25701	1	-6.75234	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu zurechtkommen	0	-1	-13711.3	1	-3.62064	-1	-6.03175	1	-6.76327	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu herauszukommen	0	-1	-13711.3	1	-3.67472	-1	-6.03175	-1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu klarzukommen	0	-1	-13711.3	1	-3.68836	-1	-6.03175	-1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	für kommen	0	-1	-13711.3	1	-3.71956	-1	-6.03175	-1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu zukommen	0	-1	-13711.3	-1	-3.60522	1	-6.03175	1	-6.37544	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu zu kommen	0	-1	-13711.3	-1	-3.60522	1	-6.21128	-1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu gemobbte	0	-1	-13711.3	-1	-3.60522	1	-6.27102	-1	-5.49926	zukommen
fold8_2567_ID2959.txt_23_39_39_zu kommen	orth: 06 sep instead of tog: compounds	9	zu kommt	0	-1	-13711.3	-1	-3.60522	-1	-6.03175	1	-6.54477	zukommen
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenwerden	1	1	-11311.8	-1	-4.77823	1	-2411.06	1	-2408.17	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsen werden	0	-1	-11311.8	1	-4.77823	1	-8.52396	1	-9.01105	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenen werden	0	-1	-11311.8	1	-5.06375	1	-8.98464	1	-9.51554	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	Erwachsenwerden werden	0	-1	-11311.8	1	-5.15164	-1	-8.52396	-1	-9.01105	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsenen werden	0	-1	-11311.8	1	-5.15242	-1	-8.52396	1	-9.67638	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsener werden	0	-1	-11311.8	1	-5.15508	1	-9.04374	-1	-9.01105	Erwachsenwerden
fold8_2660_ID2511.txt_17_30_30_Erwachsen werden	orth: 06 sep instead of tog: compounds	16	erwachsene werden	0	-1	-11311.8	-1	-4.77823	1	-9.04887	1	-9.70238	Erwachsenwerden
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückdenkt	1	1	-3302.92	-1	-106.158	1	-2.7542	1	-2.90874	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückdenken denkt	0	-1	-3302.92	1	-106.158	1	-111.483	1	-112.366	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückkommen denkt	0	-1	-3302.92	1	-106.438	-1	-2.7542	1	-112.585	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückdenkt denkt	0	-1	-3302.92	1	-106.449	1	-111.638	1	-112.633	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückerinnern denkt	0	-1	-3302.92	1	-106.498	-1	-2.7542	1	-112.69	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurück zurückdenkt	0	-1	-3302.92	1	-106.528	-1	-2.7542	-1	-2.90874	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückgedacht denkt	0	-1	-3302.92	-1	-106.158	1	-111.692	-1	-2.90874	zurückdenkt
fold8_2800_ID1174.txt_39_104_104_zurück denkt	orth: 06 sep instead of tog: compounds	12	zurückwollen denkt	0	-1	-3302.92	-1	-106.158	1	-111.701	-1	-2.90874	zurückdenkt
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mitmacht	1	1	-4005.01	-1	-2.60653	1	-3.25101	1	-3.52573	mitmacht
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mitmachen macht	0	-1	-4005.01	1	-2.60653	1	-5.63475	1	-6.19457	mitmacht
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit machen	0	-1	-4005.01	1	-2.76372	1	-5.64547	1	-5.92939	mitmacht
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit klarmacht	0	-1	-4005.01	1	-2.80164	1	-5.61625	1	-6.09837	mitmacht
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mitmacht macht	0	-1	-4005.01	1	-2.83238	-1	-3.25101	-1	-3.52573	mitmacht
fold8_2814_ID1603.txt_14_77_78_mit macht	orth: 06 sep instead of tog: compounds	9	mit Macht	0	-1	-4005.01	1	-2.8862	1	-5.73802	1	-6.15237	mitmacht
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Jugend zeit	0	0	0.0	1	-2.27714	1	-4.50045	1	-4.82744	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Jugend zeiten	0	0	0.0	1	-2.43813	1	-4.68158	1	-5.14362	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	jugend Zeit	0	0	0.0	1	-2.48329	1	-4.64909	1	-4.96155	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Jugendjahre Zeit	0	0	0.0	1	-2.71934	-1	-4.50045	-1	-4.82744	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Hitlerjugend Zeit	0	0	0.0	1	-2.72278	1	-4.90636	-1	-4.82744	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Jugendzeit	1	0	0.0	-1	-2.27714	1	-103.24	1	-102.767	Jugendzeit
fold8_2985_ID2011.txt_35_4_4_Jugend Zeit	orth: 06 sep instead of tog: compounds	11	Jugend der Zeit	0	0	0.0	-1	-2.27714	-1	-4.50045	1	-5.49307	Jugendzeit
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören	1	1	-11311.4	-1	-2.25438	1	-8.15717	1	-8.97742	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören gehören	0	-1	-11311.4	1	-2.25438	1	-4.16048	-1	-4.20188	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazugehören	0	-1	-11311.4	1	-2.26502	1	-4.15795	1	-4.23383	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazuzugehören	0	-1	-11311.4	1	-2.29173	1	-4.16043	1	-4.23489	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	darauf gehören	0	-1	-11311.4	1	-2.29761	-1	-3.97078	1	-4.20188	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	davon gehören	0	-1	-11311.4	1	-2.32995	-1	-3.97078	1	-4.23221	dazugehören
fold8_3060_ID1845.txt_13_23_23_dazu gehören	orth: 06 sep instead of tog: compounds	12	war dazu gehören	0	-1	-11311.4	-1	-2.25438	1	-3.97078	-1	-4.20188	dazugehören
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückerinnert	1	1	-8106.51	-1	-3.41187	1	-4.56715	1	-5.22088	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückdenken erinnert	0	-1	-8106.51	1	-3.41187	1	-6.31111	1	-6.67813	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückkommen erinnert	0	-1	-8106.51	1	-3.64098	-1	-4.56715	1	-6.84685	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückdrehen erinnert	0	-1	-8106.51	1	-3.67811	-1	-4.56715	-1	-5.22088	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurück zurückerinnert	0	-1	-8106.51	1	-3.67854	1	-6.40694	1	-6.79086	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückerinnern erinnert	0	-1	-8106.51	1	-3.69971	-1	-4.56715	-1	-5.22088	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückdenke erinnert	0	-1	-8106.51	-1	-3.41187	1	-6.43004	-1	-5.22088	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurückwünscht erinnert	0	-1	-8106.51	-1	-3.41187	1	-6.44683	-1	-5.22088	zurückerinnert
fold8_3079_ID1845.txt_32_71_71_zurück erinnert	orth: 06 sep instead of tog: compounds	15	zurück erinnert sich	0	-1	-8106.51	-1	-3.41187	-1	-4.56715	1	-6.85444	zurückerinnert
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören	1	1	-8308.16	-1	-4.34313	1	-5.33607	1	-5.99468	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	darauf gehören	0	-1	-8308.16	1	-4.34313	1	-7.52583	1	-7.97659	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazugehören gehören	0	-1	-8308.16	1	-4.34414	1	-7.56451	-1	-5.99468	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazugehören	0	-1	-8308.16	1	-4.34562	1	-7.5534	1	-8.04702	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	dazu dazuzugehören	0	-1	-8308.16	1	-4.3732	1	-7.55751	1	-8.04954	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	davon gehören	0	-1	-8308.16	1	-4.44116	-1	-5.33607	-1	-5.99468	dazugehören
fold8_3365_ID2494.txt_13_39_39_dazu gehören	orth: 06 sep instead of tog: compounds	12	gehören dazu	0	-1	-8308.16	-1	-4.34313	-1	-5.33607	1	-8.01485	dazugehören
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	jung sein	0	1	-16821.8	1	-2908.42	1	-2918.41	1	-2914.39	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jung sein unatkraktiv	0	-1	-16821.8	1	-2908.83	-1	-4.48478	1	-2915.33	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	jung sein unatkraktiv	0	-1	-16821.8	1	-2908.91	-1	-4.48478	-1	-4.51887	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jungsein sein	0	-1	-16821.8	1	-2908.93	1	-2918.97	1	-2915.18	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jung seine	0	-1	-16821.8	1	-2908.94	-1	-4.48478	-1	-4.51887	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jungsein	1	-1	-16821.8	-1	-2908.42	1	-4.48478	1	-4.51887	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jungsein unatkraktiv	0	-1	-16821.8	-1	-2908.42	1	-2919.01	1	-2915.17	Jungsein
fold8_3382_ID2285.txt_5_168_168_Jung sein	orth: 06 sep instead of tog: compounds	9	Jungseins sein	0	-1	-16821.8	-1	-2908.42	1	-2919.1	-1	-4.51887	Jungsein
fold8_3385_ID2285.txt_8_26_26_Jung sein	orth: 06 sep instead of tog: compounds	9	jung sein	0	1	-5107.09	1	-3.17933	1	-5.63675	1	-5.63408	Jungsein
